Ore Name,ItemStack,Item ID,Wildcard,Mod
dustFirestone,1xgt.metaitem.01@2347,gregtech:gt.metaitem.01,false,gregtech
dustFlint,1xgt.metaitem.01@2802,gregtech:gt.metaitem.01,false,gregtech
dustFluix,1xitem.appliedenergistics2.ItemMaterial@8,appliedenergistics2:item.ItemMultiMaterial,false,appliedenergistics2
dustFoolsRuby,1xgt.metaitem.01@2512,gregtech:gt.metaitem.01,false,gregtech
dustForce,1xgt.metaitem.01@2521,gregtech:gt.metaitem.01,false,gregtech
dustForcicium,1xgt.metaitem.01@2518,gregtech:gt.metaitem.01,false,gregtech
dustForcillium,1xgt.metaitem.01@2519,gregtech:gt.metaitem.01,false,gregtech
dustFullersEarth,1xgt.metaitem.01@2928,gregtech:gt.metaitem.01,false,gregtech
dustFzDarkIron,1xgt.metaitem.01@2342,gregtech:gt.metaitem.01,false,gregtech
dustGabbro,1xgt.metaitem.01@2863,gregtech:gt.metaitem.01,false,gregtech
dustGadolinium,1xgt.metaitem.01@2071,gregtech:gt.metaitem.01,false,gregtech
dustGalena,1xgt.metaitem.01@2830,gregtech:gt.metaitem.01,false,gregtech
dustGallium,1xgt.metaitem.01@2037,gregtech:gt.metaitem.01,false,gregtech
dustGarnet,1xgt.metaitem.01@2527,gregtech:gt.metaitem.01,false,gregtech
dustGarnetRed,1xgt.metaitem.01@2527,gregtech:gt.metaitem.01,false,gregtech
dustGarnetSand,1xgt.metaitem.01@2938,gregtech:gt.metaitem.01,false,gregtech
dustGarnetYellow,1xgt.metaitem.01@2528,gregtech:gt.metaitem.01,false,gregtech
dustGarnierite,1xgt.metaitem.01@2906,gregtech:gt.metaitem.01,false,gregtech
dustGlass,1xgt.metaitem.01@2890,gregtech:gt.metaitem.01,false,gregtech
dustGlauconite,1xgt.metaitem.01@2933,gregtech:gt.metaitem.01,false,gregtech
dustGlauconiteSand,1xgt.metaitem.01@2949,gregtech:gt.metaitem.01,false,gregtech
dustGlowstone,1xitem.yellowDust@0,minecraft:glowstone_dust,false,minecraft
dustGneiss,1xgt.metaitem.01@2864,gregtech:gt.metaitem.01,false,gregtech
dustGold,1xic2.itemDust@4,IC2:itemDust,false,IC2
dustGold,1xgt.metaitem.01@2086,gregtech:gt.metaitem.01,false,gregtech
dustGraniteBlack,1xgt.metaitem.01@2849,gregtech:gt.metaitem.01,false,gregtech
dustGraniteRed,1xgt.metaitem.01@2850,gregtech:gt.metaitem.01,false,gregtech
dustGraniticMineralSand,1xgt.metaitem.01@2936,gregtech:gt.metaitem.01,false,gregtech
dustGraphene,1xgt.metaitem.01@2819,gregtech:gt.metaitem.01,false,gregtech
dustGraphite,1xgt.metaitem.01@2865,gregtech:gt.metaitem.01,false,gregtech
dustGreenSapphire,1xgt.metaitem.01@2504,gregtech:gt.metaitem.01,false,gregtech
dustGreenschist,1xgt.metaitem.01@2866,gregtech:gt.metaitem.01,false,gregtech
dustGreenstone,1xgt.metaitem.01@2867,gregtech:gt.metaitem.01,false,gregtech
dustGreywacke,1xgt.metaitem.01@2868,gregtech:gt.metaitem.01,false,gregtech
dustGrossular,1xgt.metaitem.01@2831,gregtech:gt.metaitem.01,false,gregtech
dustGunpowder,1xitem.sulphur@0,minecraft:gunpowder,false,minecraft
dustGypsum,1xgt.metaitem.01@2934,gregtech:gt.metaitem.01,false,gregtech
dustGypsum,1xitem.dustGypsum@0,ihl:dustGypsum,false,ihl
dustHSLA,1xgt.metaitem.01@2322,gregtech:gt.metaitem.01,false,gregtech
dustHolmium,1xgt.metaitem.01@2074,gregtech:gt.metaitem.01,false,gregtech
dustHydratedCoal,1xic2.itemDust@8,IC2:itemDust,false,IC2
dustHydratedCoal,1xgt.metaitem.01@2818,gregtech:gt.metaitem.01,false,gregtech
dustIce,1xgt.metaitem.01@2702,gregtech:gt.metaitem.01,false,gregtech
dustIlmenite,1xgt.metaitem.01@2918,gregtech:gt.metaitem.01,false,gregtech
dustImpureAdamant,1xgt.metaitem.01@3319,gregtech:gt.metaitem.01,false,gregtech
dustImpureAdamantine,1xgt.metaitem.01@3319,gregtech:gt.metaitem.01,false,gregtech
dustImpureAdamantium,1xgt.metaitem.01@3319,gregtech:gt.metaitem.01,false,gregtech
dustImpureAlmandine,1xgt.metaitem.01@3820,gregtech:gt.metaitem.01,false,gregtech
dustImpureAluminium,1xgt.metaitem.01@3019,gregtech:gt.metaitem.01,false,gregtech
dustImpureAlunite,1xgt.metaitem.01@3911,gregtech:gt.metaitem.01,false,gregtech
dustImpureAmber,1xgt.metaitem.01@3514,gregtech:gt.metaitem.01,false,gregtech
dustImpureAmericium,1xgt.metaitem.01@3103,gregtech:gt.metaitem.01,false,gregtech
dustImpureAmethyst,1xgt.metaitem.01@3509,gregtech:gt.metaitem.01,false,gregtech
dustImpureAndradite,1xgt.metaitem.01@3821,gregtech:gt.metaitem.01,false,gregtech
dustImpureAntimony,1xgt.metaitem.01@3058,gregtech:gt.metaitem.01,false,gregtech
dustImpureAnyCopper,1xgt.metaitem.01@3035,gregtech:gt.metaitem.01,false,gregtech
dustImpureAnyIron,1xgt.metaitem.01@3032,gregtech:gt.metaitem.01,false,gregtech
dustImpureAnyIron,1xgt.metaitem.01@3307,gregtech:gt.metaitem.01,false,gregtech
dustImpureApatite,1xgt.metaitem.01@3530,gregtech:gt.metaitem.01,false,gregtech
dustImpureArsenic,1xgt.metaitem.01@3039,gregtech:gt.metaitem.01,false,gregtech
dustImpureAsbestos,1xgt.metaitem.01@3946,gregtech:gt.metaitem.01,false,gregtech
dustImpureAstralSilver,1xgt.metaitem.01@3333,gregtech:gt.metaitem.01,false,gregtech
dustImpureBandedIron,1xgt.metaitem.01@3917,gregtech:gt.metaitem.01,false,gregtech
dustImpureBarite,1xgt.metaitem.01@3904,gregtech:gt.metaitem.01,false,gregtech
dustImpureBarium,1xgt.metaitem.01@3063,gregtech:gt.metaitem.01,false,gregtech
dustImpureBasalt,1xgt.metaitem.01@3844,gregtech:gt.metaitem.01,false,gregtech
dustImpureBasalticMineralSand,1xgt.metaitem.01@3935,gregtech:gt.metaitem.01,false,gregtech
dustImpureBastnasite,1xgt.metaitem.01@3905,gregtech:gt.metaitem.01,false,gregtech
dustImpureBauxite,1xgt.metaitem.01@3822,gregtech:gt.metaitem.01,false,gregtech
dustImpureBentonite,1xgt.metaitem.01@3927,gregtech:gt.metaitem.01,false,gregtech
dustImpureBeryllium,1xgt.metaitem.01@3008,gregtech:gt.metaitem.01,false,gregtech
dustImpureBismuth,1xgt.metaitem.01@3090,gregtech:gt.metaitem.01,false,gregtech
dustImpureBlueTopaz,1xgt.metaitem.01@3513,gregtech:gt.metaitem.01,false,gregtech
dustImpureBorax,1xgt.metaitem.01@3941,gregtech:gt.metaitem.01,false,gregtech
dustImpureBoron,1xgt.metaitem.01@3009,gregtech:gt.metaitem.01,false,gregtech
dustImpureBrownLimonite,1xgt.metaitem.01@3930,gregtech:gt.metaitem.01,false,gregtech
dustImpureCadmium,1xgt.metaitem.01@3055,gregtech:gt.metaitem.01,false,gregtech
dustImpureCaesium,1xgt.metaitem.01@3062,gregtech:gt.metaitem.01,false,gregtech
dustImpureCalcite,1xgt.metaitem.01@3823,gregtech:gt.metaitem.01,false,gregtech
dustImpureCassiterite,1xgt.metaitem.01@3824,gregtech:gt.metaitem.01,false,gregtech
dustImpureCassiteriteSand,1xgt.metaitem.01@3937,gregtech:gt.metaitem.01,false,gregtech
dustImpureCelestine,1xgt.metaitem.01@3913,gregtech:gt.metaitem.01,false,gregtech
dustImpureCerium,1xgt.metaitem.01@3065,gregtech:gt.metaitem.01,false,gregtech
dustImpureCertusQuartz,1xgt.metaitem.01@3516,gregtech:gt.metaitem.01,false,gregtech
dustImpureChalcopyrite,1xgt.metaitem.01@3855,gregtech:gt.metaitem.01,false,gregtech
dustImpureChargedCertusQuartz,1xgt.metaitem.01@3517,gregtech:gt.metaitem.01,false,gregtech
dustImpureCheese,1xgt.metaitem.01@3894,gregtech:gt.metaitem.01,false,gregtech
dustImpureChrome,1xgt.metaitem.01@3030,gregtech:gt.metaitem.01,false,gregtech
dustImpureChromite,1xgt.metaitem.01@3825,gregtech:gt.metaitem.01,false,gregtech
dustImpureChrysotile,1xgt.metaitem.01@3912,gregtech:gt.metaitem.01,false,gregtech
dustImpureCinnabar,1xgt.metaitem.01@3826,gregtech:gt.metaitem.01,false,gregtech
dustImpureCoal,1xgt.metaitem.01@3535,gregtech:gt.metaitem.01,false,gregtech
dustImpureCobalt,1xgt.metaitem.01@3033,gregtech:gt.metaitem.01,false,gregtech
dustImpureCobaltite,1xgt.metaitem.01@3827,gregtech:gt.metaitem.01,false,gregtech
dustImpureCooperite,1xgt.metaitem.01@3828,gregtech:gt.metaitem.01,false,gregtech
dustImpureCopper,1xgt.metaitem.01@3035,gregtech:gt.metaitem.01,false,gregtech
dustImpureDarkIron,1xgt.metaitem.01@3342,gregtech:gt.metaitem.01,false,gregtech
dustImpureDeepIron,1xgt.metaitem.01@3829,gregtech:gt.metaitem.01,false,gregtech
dustImpureDesh,1xgt.metaitem.01@3884,gregtech:gt.metaitem.01,false,gregtech
dustImpureDiamond,1xgt.metaitem.01@3500,gregtech:gt.metaitem.01,false,gregtech
dustImpureDiatomite,1xgt.metaitem.01@3948,gregtech:gt.metaitem.01,false,gregtech
dustImpureDilithium,1xgt.metaitem.01@3515,gregtech:gt.metaitem.01,false,gregtech
dustImpureDolomite,1xgt.metaitem.01@3914,gregtech:gt.metaitem.01,false,gregtech
dustImpureDysprosium,1xgt.metaitem.01@3073,gregtech:gt.metaitem.01,false,gregtech
dustImpureElectrum,1xgt.metaitem.01@3303,gregtech:gt.metaitem.01,false,gregtech
dustImpureEmerald,1xgt.metaitem.01@3501,gregtech:gt.metaitem.01,false,gregtech
dustImpureEmery,1xgt.metaitem.01@3861,gregtech:gt.metaitem.01,false,gregtech
dustImpureEndstone,1xgt.metaitem.01@3808,gregtech:gt.metaitem.01,false,gregtech
dustImpureErbium,1xgt.metaitem.01@3075,gregtech:gt.metaitem.01,false,gregtech
dustImpureEuropium,1xgt.metaitem.01@3070,gregtech:gt.metaitem.01,false,gregtech
dustImpureFZDarkIron,1xgt.metaitem.01@3342,gregtech:gt.metaitem.01,false,gregtech
dustImpureFirestone,1xgt.metaitem.01@3347,gregtech:gt.metaitem.01,false,gregtech
dustImpureFlint,1xgt.metaitem.01@3802,gregtech:gt.metaitem.01,false,gregtech
dustImpureFoolsRuby,1xgt.metaitem.01@3512,gregtech:gt.metaitem.01,false,gregtech
dustImpureForce,1xgt.metaitem.01@3521,gregtech:gt.metaitem.01,false,gregtech
dustImpureForcicium,1xgt.metaitem.01@3518,gregtech:gt.metaitem.01,false,gregtech
dustImpureForcillium,1xgt.metaitem.01@3519,gregtech:gt.metaitem.01,false,gregtech
dustImpureFullersEarth,1xgt.metaitem.01@3928,gregtech:gt.metaitem.01,false,gregtech
dustImpureFzDarkIron,1xgt.metaitem.01@3342,gregtech:gt.metaitem.01,false,gregtech
dustImpureGadolinium,1xgt.metaitem.01@3071,gregtech:gt.metaitem.01,false,gregtech
dustImpureGalena,1xgt.metaitem.01@3830,gregtech:gt.metaitem.01,false,gregtech
dustImpureGallium,1xgt.metaitem.01@3037,gregtech:gt.metaitem.01,false,gregtech
dustImpureGarnet,1xgt.metaitem.01@3527,gregtech:gt.metaitem.01,false,gregtech
dustImpureGarnetRed,1xgt.metaitem.01@3527,gregtech:gt.metaitem.01,false,gregtech
dustImpureGarnetSand,1xgt.metaitem.01@3938,gregtech:gt.metaitem.01,false,gregtech
dustImpureGarnetYellow,1xgt.metaitem.01@3528,gregtech:gt.metaitem.01,false,gregtech
dustImpureGarnierite,1xgt.metaitem.01@3906,gregtech:gt.metaitem.01,false,gregtech
dustImpureGlauconite,1xgt.metaitem.01@3933,gregtech:gt.metaitem.01,false,gregtech
dustImpureGlauconiteSand,1xgt.metaitem.01@3949,gregtech:gt.metaitem.01,false,gregtech
dustImpureGold,1xgt.metaitem.01@3086,gregtech:gt.metaitem.01,false,gregtech
dustImpureGraniteBlack,1xgt.metaitem.01@3849,gregtech:gt.metaitem.01,false,gregtech
dustImpureGraniteRed,1xgt.metaitem.01@3850,gregtech:gt.metaitem.01,false,gregtech
dustImpureGraniticMineralSand,1xgt.metaitem.01@3936,gregtech:gt.metaitem.01,false,gregtech
dustImpureGraphite,1xgt.metaitem.01@3865,gregtech:gt.metaitem.01,false,gregtech
dustImpureGreenSapphire,1xgt.metaitem.01@3504,gregtech:gt.metaitem.01,false,gregtech
dustImpureGrossular,1xgt.metaitem.01@3831,gregtech:gt.metaitem.01,false,gregtech
dustImpureGypsum,1xgt.metaitem.01@3934,gregtech:gt.metaitem.01,false,gregtech
dustImpureHolmium,1xgt.metaitem.01@3074,gregtech:gt.metaitem.01,false,gregtech
dustImpureIlmenite,1xgt.metaitem.01@3918,gregtech:gt.metaitem.01,false,gregtech
dustImpureIndium,1xgt.metaitem.01@3056,gregtech:gt.metaitem.01,false,gregtech
dustImpureInfusedAir,1xgt.metaitem.01@3540,gregtech:gt.metaitem.01,false,gregtech
dustImpureInfusedEarth,1xgt.metaitem.01@3542,gregtech:gt.metaitem.01,false,gregtech
dustImpureInfusedEntropy,1xgt.metaitem.01@3544,gregtech:gt.metaitem.01,false,gregtech
dustImpureInfusedFire,1xgt.metaitem.01@3541,gregtech:gt.metaitem.01,false,gregtech
dustImpureInfusedGold,1xgt.metaitem.01@3323,gregtech:gt.metaitem.01,false,gregtech
dustImpureInfusedOrder,1xgt.metaitem.01@3545,gregtech:gt.metaitem.01,false,gregtech
dustImpureInfusedWater,1xgt.metaitem.01@3543,gregtech:gt.metaitem.01,false,gregtech
dustImpureIridium,1xgt.metaitem.01@3084,gregtech:gt.metaitem.01,false,gregtech
dustImpureIron,1xgt.metaitem.01@3032,gregtech:gt.metaitem.01,false,gregtech
dustImpureJade,1xgt.metaitem.01@3537,gregtech:gt.metaitem.01,false,gregtech
dustImpureJasper,1xgt.metaitem.01@3511,gregtech:gt.metaitem.01,false,gregtech
dustImpureKaolinite,1xgt.metaitem.01@3929,gregtech:gt.metaitem.01,false,gregtech
dustImpureKyanite,1xgt.metaitem.01@3924,gregtech:gt.metaitem.01,false,gregtech
dustImpureLanthanum,1xgt.metaitem.01@3064,gregtech:gt.metaitem.01,false,gregtech
dustImpureLapis,1xgt.metaitem.01@3526,gregtech:gt.metaitem.01,false,gregtech
dustImpureLazurite,1xgt.metaitem.01@3524,gregtech:gt.metaitem.01,false,gregtech
dustImpureLead,1xgt.metaitem.01@3089,gregtech:gt.metaitem.01,false,gregtech
dustImpureLepidolite,1xgt.metaitem.01@3907,gregtech:gt.metaitem.01,false,gregtech
dustImpureLignite,1xgt.metaitem.01@3538,gregtech:gt.metaitem.01,false,gregtech
dustImpureLithium,1xgt.metaitem.01@3006,gregtech:gt.metaitem.01,false,gregtech
dustImpureLutetium,1xgt.metaitem.01@3078,gregtech:gt.metaitem.01,false,gregtech
dustImpureMagnesite,1xgt.metaitem.01@3908,gregtech:gt.metaitem.01,false,gregtech
dustImpureMagnesium,1xgt.metaitem.01@3018,gregtech:gt.metaitem.01,false,gregtech
dustImpureMagnetite,1xgt.metaitem.01@3870,gregtech:gt.metaitem.01,false,gregtech
dustImpureMalachite,1xgt.metaitem.01@3871,gregtech:gt.metaitem.01,false,gregtech
dustImpureManganese,1xgt.metaitem.01@3031,gregtech:gt.metaitem.01,false,gregtech
dustImpureMarble,1xgt.metaitem.01@3845,gregtech:gt.metaitem.01,false,gregtech
dustImpureMeteoricIron,1xgt.metaitem.01@3340,gregtech:gt.metaitem.01,false,gregtech
dustImpureMica,1xgt.metaitem.01@3901,gregtech:gt.metaitem.01,false,gregtech
dustImpureMidasium,1xgt.metaitem.01@3332,gregtech:gt.metaitem.01,false,gregtech
dustImpureMirabilite,1xgt.metaitem.01@3900,gregtech:gt.metaitem.01,false,gregtech
dustImpureMithril,1xgt.metaitem.01@3331,gregtech:gt.metaitem.01,false,gregtech
dustImpureMolybdenite,1xgt.metaitem.01@3942,gregtech:gt.metaitem.01,false,gregtech
dustImpureMolybdenum,1xgt.metaitem.01@3048,gregtech:gt.metaitem.01,false,gregtech
dustImpureMonazite,1xgt.metaitem.01@3520,gregtech:gt.metaitem.01,false,gregtech
dustImpureNaquadah,1xgt.metaitem.01@3324,gregtech:gt.metaitem.01,false,gregtech
dustImpureNaquadahEnriched,1xgt.metaitem.01@3326,gregtech:gt.metaitem.01,false,gregtech
dustImpureNaquadria,1xgt.metaitem.01@3327,gregtech:gt.metaitem.01,false,gregtech
dustImpureNeodymium,1xgt.metaitem.01@3067,gregtech:gt.metaitem.01,false,gregtech
dustImpureNetherQuartz,1xgt.metaitem.01@3522,gregtech:gt.metaitem.01,false,gregtech
dustImpureNetherrack,1xgt.metaitem.01@3807,gregtech:gt.metaitem.01,false,gregtech
dustImpureNeutronium,1xgt.metaitem.01@3129,gregtech:gt.metaitem.01,false,gregtech
dustImpureNickel,1xgt.metaitem.01@3034,gregtech:gt.metaitem.01,false,gregtech
dustImpureNikolite,1xgt.metaitem.01@3812,gregtech:gt.metaitem.01,false,gregtech
dustImpureNiobium,1xgt.metaitem.01@3047,gregtech:gt.metaitem.01,false,gregtech
dustImpureNiter,1xgt.metaitem.01@3531,gregtech:gt.metaitem.01,false,gregtech
dustImpureOilsands,1xgt.metaitem.01@3878,gregtech:gt.metaitem.01,false,gregtech
dustImpureOlivine,1xgt.metaitem.01@3505,gregtech:gt.metaitem.01,false,gregtech
dustImpureOpal,1xgt.metaitem.01@3510,gregtech:gt.metaitem.01,false,gregtech
dustImpureOsmium,1xgt.metaitem.01@3083,gregtech:gt.metaitem.01,false,gregtech
dustImpurePalladium,1xgt.metaitem.01@3052,gregtech:gt.metaitem.01,false,gregtech
dustImpurePentlandite,1xgt.metaitem.01@3909,gregtech:gt.metaitem.01,false,gregtech
dustImpurePeridot,1xgt.metaitem.01@3505,gregtech:gt.metaitem.01,false,gregtech
dustImpurePerlite,1xgt.metaitem.01@3925,gregtech:gt.metaitem.01,false,gregtech
dustImpurePhosphate,1xgt.metaitem.01@3833,gregtech:gt.metaitem.01,false,gregtech
dustImpurePhosphor,1xgt.metaitem.01@3021,gregtech:gt.metaitem.01,false,gregtech
dustImpurePhosphorite,1xgt.metaitem.01@3534,gregtech:gt.metaitem.01,false,gregtech
dustImpurePhosphorus,1xgt.metaitem.01@3534,gregtech:gt.metaitem.01,false,gregtech
dustImpurePigIron,1xgt.metaitem.01@3307,gregtech:gt.metaitem.01,false,gregtech
dustImpurePitchblende,1xgt.metaitem.01@3873,gregtech:gt.metaitem.01,false,gregtech
dustImpurePlatinum,1xgt.metaitem.01@3085,gregtech:gt.metaitem.01,false,gregtech
dustImpurePlutonium,1xgt.metaitem.01@3100,gregtech:gt.metaitem.01,false,gregtech
dustImpurePlutonium241,1xgt.metaitem.01@3101,gregtech:gt.metaitem.01,false,gregtech
dustImpurePollucite,1xgt.metaitem.01@3919,gregtech:gt.metaitem.01,false,gregtech
dustImpurePowellite,1xgt.metaitem.01@3883,gregtech:gt.metaitem.01,false,gregtech
dustImpurePraseodymium,1xgt.metaitem.01@3066,gregtech:gt.metaitem.01,false,gregtech
dustImpurePromethium,1xgt.metaitem.01@3068,gregtech:gt.metaitem.01,false,gregtech
dustImpurePumice,1xgt.metaitem.01@3926,gregtech:gt.metaitem.01,false,gregtech
dustImpurePyrite,1xgt.metaitem.01@3834,gregtech:gt.metaitem.01,false,gregtech
dustImpurePyrolusite,1xgt.metaitem.01@3943,gregtech:gt.metaitem.01,false,gregtech
dustImpurePyrope,1xgt.metaitem.01@3835,gregtech:gt.metaitem.01,false,gregtech
dustImpureQuartzSand,1xgt.metaitem.01@3939,gregtech:gt.metaitem.01,false,gregtech
dustImpureQuartzite,1xgt.metaitem.01@3523,gregtech:gt.metaitem.01,false,gregtech
dustImpureRedrock,1xgt.metaitem.01@3846,gregtech:gt.metaitem.01,false,gregtech
dustImpureRedstone,1xgt.metaitem.01@3810,gregtech:gt.metaitem.01,false,gregtech
dustImpureRockSalt,1xgt.metaitem.01@3944,gregtech:gt.metaitem.01,false,gregtech
dustImpureRubidium,1xgt.metaitem.01@3043,gregtech:gt.metaitem.01,false,gregtech
dustImpureRuby,1xgt.metaitem.01@3502,gregtech:gt.metaitem.01,false,gregtech
dustImpureSalt,1xgt.metaitem.01@3817,gregtech:gt.metaitem.01,false,gregtech
dustImpureSaltpeter,1xgt.metaitem.01@3836,gregtech:gt.metaitem.01,false,gregtech
dustImpureSamarium,1xgt.metaitem.01@3069,gregtech:gt.metaitem.01,false,gregtech
dustImpureSapphire,1xgt.metaitem.01@3503,gregtech:gt.metaitem.01,false,gregtech
dustImpureScandium,1xgt.metaitem.01@3027,gregtech:gt.metaitem.01,false,gregtech
dustImpureScheelite,1xgt.metaitem.01@3910,gregtech:gt.metaitem.01,false,gregtech
dustImpureShadowIron,1xgt.metaitem.01@3336,gregtech:gt.metaitem.01,false,gregtech
dustImpureSilicon,1xgt.metaitem.01@3020,gregtech:gt.metaitem.01,false,gregtech
dustImpureSilver,1xgt.metaitem.01@3054,gregtech:gt.metaitem.01,false,gregtech
dustImpureSoapstone,1xgt.metaitem.01@3877,gregtech:gt.metaitem.01,false,gregtech
dustImpureSodalite,1xgt.metaitem.01@3525,gregtech:gt.metaitem.01,false,gregtech
dustImpureSpessartine,1xgt.metaitem.01@3838,gregtech:gt.metaitem.01,false,gregtech
dustImpureSphalerite,1xgt.metaitem.01@3839,gregtech:gt.metaitem.01,false,gregtech
dustImpureSpodumene,1xgt.metaitem.01@3920,gregtech:gt.metaitem.01,false,gregtech
dustImpureStibnite,1xgt.metaitem.01@3945,gregtech:gt.metaitem.01,false,gregtech
dustImpureStone,1xgt.metaitem.01@3299,gregtech:gt.metaitem.01,false,gregtech
dustImpureStrontium,1xgt.metaitem.01@3044,gregtech:gt.metaitem.01,false,gregtech
dustImpureSulfur,1xgt.metaitem.01@3022,gregtech:gt.metaitem.01,false,gregtech
dustImpureTalc,1xgt.metaitem.01@3902,gregtech:gt.metaitem.01,false,gregtech
dustImpureTantalite,1xgt.metaitem.01@3921,gregtech:gt.metaitem.01,false,gregtech
dustImpureTantalum,1xgt.metaitem.01@3080,gregtech:gt.metaitem.01,false,gregtech
dustImpureTanzanite,1xgt.metaitem.01@3508,gregtech:gt.metaitem.01,false,gregtech
dustImpureTellurium,1xgt.metaitem.01@3059,gregtech:gt.metaitem.01,false,gregtech
dustImpureTerbium,1xgt.metaitem.01@3072,gregtech:gt.metaitem.01,false,gregtech
dustImpureTetrahedrite,1xgt.metaitem.01@3840,gregtech:gt.metaitem.01,false,gregtech
dustImpureThorium,1xgt.metaitem.01@3096,gregtech:gt.metaitem.01,false,gregtech
dustImpureThulium,1xgt.metaitem.01@3076,gregtech:gt.metaitem.01,false,gregtech
dustImpureTin,1xgt.metaitem.01@3057,gregtech:gt.metaitem.01,false,gregtech
dustImpureTitanium,1xgt.metaitem.01@3028,gregtech:gt.metaitem.01,false,gregtech
dustImpureTopaz,1xgt.metaitem.01@3507,gregtech:gt.metaitem.01,false,gregtech
dustImpureTrona,1xgt.metaitem.01@3903,gregtech:gt.metaitem.01,false,gregtech
dustImpureTungstate,1xgt.metaitem.01@3841,gregtech:gt.metaitem.01,false,gregtech
dustImpureTungsten,1xgt.metaitem.01@3081,gregtech:gt.metaitem.01,false,gregtech
dustImpureUraninite,1xgt.metaitem.01@3922,gregtech:gt.metaitem.01,false,gregtech
dustImpureUranium,1xgt.metaitem.01@3098,gregtech:gt.metaitem.01,false,gregtech
dustImpureUranium235,1xgt.metaitem.01@3097,gregtech:gt.metaitem.01,false,gregtech
dustImpureUvarovite,1xgt.metaitem.01@3842,gregtech:gt.metaitem.01,false,gregtech
dustImpureVanadium,1xgt.metaitem.01@3029,gregtech:gt.metaitem.01,false,gregtech
dustImpureVanadiumMagnetite,1xgt.metaitem.01@3923,gregtech:gt.metaitem.01,false,gregtech
dustImpureVermiculite,1xgt.metaitem.01@3932,gregtech:gt.metaitem.01,false,gregtech
dustImpureVinteum,1xgt.metaitem.01@3529,gregtech:gt.metaitem.01,false,gregtech
dustImpureWollastonite,1xgt.metaitem.01@3915,gregtech:gt.metaitem.01,false,gregtech
dustImpureWulfenite,1xgt.metaitem.01@3882,gregtech:gt.metaitem.01,false,gregtech
dustImpureYellowLimonite,1xgt.metaitem.01@3931,gregtech:gt.metaitem.01,false,gregtech
dustImpureYtterbium,1xgt.metaitem.01@3077,gregtech:gt.metaitem.01,false,gregtech
dustImpureYttrium,1xgt.metaitem.01@3045,gregtech:gt.metaitem.01,false,gregtech
dustImpureZeolite,1xgt.metaitem.01@3916,gregtech:gt.metaitem.01,false,gregtech
dustImpureZinc,1xgt.metaitem.01@3036,gregtech:gt.metaitem.01,false,gregtech
dustIndium,1xgt.metaitem.01@2056,gregtech:gt.metaitem.01,false,gregtech
dustInfusedAir,1xgt.metaitem.01@2540,gregtech:gt.metaitem.01,false,gregtech
dustInfusedEarth,1xgt.metaitem.01@2542,gregtech:gt.metaitem.01,false,gregtech
dustInfusedEntropy,1xgt.metaitem.01@2544,gregtech:gt.metaitem.01,false,gregtech
dustInfusedFire,1xgt.metaitem.01@2541,gregtech:gt.metaitem.01,false,gregtech
